date,review,score,month,day,tfidf_features
2012-05-05,The best superhero movie I've ever seen.  They managed to pull **** combination of comedy and action all in one.  The Hulk fit right in with the rest of the heroes.  Marvel did a great job.,10,2012-05,Saturday,"action:0.13, all:0.14, and:0.08, best:0.15, comedy:0.26, did:0.22, ever:0.21, great:0.14, heroes:0.21, hulk:0.18, in:0.23, job:0.26, marvel:0.15, movie:0.09, of:0.18, one:0.14, rest:0.33, right:0.28, seen:0.21, superhero:0.17, the:0.31, they:0.18, to:0.10, ve:0.22, with:0.13"
2012-05-05,"You'll already know if you want to see this movie, and if you already know you want to see this movie, you'll more than likely love this movie. Most of the negative critic reviews seem to come from film critics who've let their personal preferences get in the way of doing their job properly. Joss Whedon and his stellar cast have done the near impossible and created an ensemble superhero movie that is fast and funny, as reliant on its whip smart dialogue as its staggering set pieces. To me, it genuinely feels like the modern equivalent of Star Wars or Indiana Jones - a proper event movie that is more than the sum of its (admittedly not entirely flawless) parts. Most of all, unlike its alternatively dour and ridiculous DC counterparts, The Avengers is fun - if you let yourself, there's no reason for you not to enjoy it from start to finish.",10,2012-05,Saturday,"all:0.05, already:0.20, an:0.06, and:0.14, as:0.11, avengers:0.04, cast:0.08, come:0.09, created:0.11, critics:0.11, dc:0.11, dialogue:0.08, done:0.09, enjoy:0.10, ensemble:0.12, feels:0.12, film:0.05, for:0.04, from:0.12, fun:0.07, funny:0.08, get:0.08, have:0.05, his:0.08, if:0.19, in:0.04, is:0.10, it:0.07, its:0.29, job:0.09, joss:0.07, know:0.17, let:0.23, like:0.06, ll:0.19, love:0.08, me:0.07, more:0.13, most:0.15, movie:0.16, no:0.07, not:0.10, of:0.16, on:0.06, or:0.07, parts:0.11, reason:0.11, see:0.12, set:0.10, start:0.10, superhero:0.06, than:0.14, that:0.08, the:0.16, their:0.15, there:0.06, this:0.10, to:0.20, ve:0.08, want:0.18, way:0.08, whedon:0.07, who:0.07, you:0.36"
2012-05-05,Surprised and delighted at how this turned out. Not sure the 3d added anything special to the action but the action is superb and the light moments are genius. It cannot be compared to the dark knight in terms of best super hero movie ever but it's exactly what the fans wanted from this franchise.,9,2012-05,Saturday,"3d:0.22, action:0.19, and:0.12, anything:0.20, are:0.12, at:0.13, be:0.11, best:0.11, but:0.19, cannot:0.24, dark:0.20, ever:0.16, fans:0.20, from:0.13, hero:0.18, how:0.16, in:0.09, is:0.07, it:0.14, knight:0.21, moments:0.18, movie:0.07, not:0.10, of:0.07, out:0.15, special:0.16, super:0.17, sure:0.20, surprised:0.23, the:0.34, this:0.15, to:0.14, wanted:0.24, what:0.14"
2012-05-05,"This is the greatest super hero movie of all time and one of the greatest movies of all time.Tons of action and there is no 1main character, the movie evenly divides characters and each one has their **** is actually quite funny as well, and comic fans will absolutely LOVE it.I never found the film boring and this movie has quite a few claping moments for all those people who love to cheer during the movie(like myself). And stay after the credits(like if you didnt already know that).Overall movie is outstanding,good story,awesome characters,insane fights,and great humor.This is going to be movie of the year and is a must see for ALL kinds of people.",10,2012-05,Saturday,"absolutely:0.12, action:0.05, actually:0.11, after:0.10, all:0.22, already:0.12, and:0.27, as:0.06, awesome:0.09, be:0.06, boring:0.12, character:0.08, characters:0.13, comic:0.09, each:0.09, fans:0.11, few:0.11, film:0.06, for:0.11, found:0.13, funny:0.09, going:0.10, good:0.06, great:0.06, greatest:0.25, has:0.15, hero:0.10, humor:0.10, if:0.07, is:0.24, it:0.04, know:0.10, like:0.13, love:0.20, moments:0.10, movie:0.23, movies:0.06, must:0.11, never:0.10, no:0.09, of:0.22, one:0.12, overall:0.10, people:0.20, quite:0.22, see:0.07, story:0.07, super:0.09, that:0.05, the:0.22, their:0.09, there:0.07, this:0.12, those:0.10, time:0.14, to:0.08, well:0.07, who:0.09, will:0.09, year:0.12, you:0.06"
2012-05-05,"The Avengers is a fantastically exciting superhero extravaganza. The movie nails all of it's components right. The dialogue fizzes with pithy putdowns and roaring comebacks, the characters are all well defined (even the likes of new-comers Black Widow and Hawkeye) and the action scenes are exciting and easy to follow. Put simply, The Avengers is one of the funniest, most exciting comic book movies ever made.",8,2012-05,Saturday,"action:0.07, all:0.16, and:0.19, are:0.19, avengers:0.15, black:0.15, book:0.14, characters:0.09, comic:0.12, dialogue:0.15, easy:0.18, even:0.12, ever:0.13, exciting:0.54, hawkeye:0.16, is:0.12, it:0.06, made:0.13, most:0.12, movie:0.06, movies:0.09, new:0.16, of:0.16, one:0.08, put:0.18, right:0.16, scenes:0.13, simply:0.18, superhero:0.10, the:0.36, to:0.06, well:0.11, widow:0.15, with:0.08"
2012-05-04,"""The Avengers"" is thoughtful, funny, charming, consistent, and balances quiet moments with extremely clear and well executed action scenes. Some critics have talked about Samuel L. Jackson's glue for the superhero team, but Clark Gregg's Agent Coulson is the true glue, the one character that brings heart to the parade.

All of the characters are a marvel to watch, they each continue their story arcs as introduced in previous films, no time is wasted on exposition, and The Hulk finally gets to shine in a brilliant performance by Mark Ruffalo. Robert Downey Jr. is hilarious as always, and matching his timing and talents with the words of Josh Whedon is like marriage made in a heavenly hell. Nice stuff! Other characters become slightly minor, but all of them have their moments. My whole family left the theatre with a smile on our faces.",10,2012-05,Friday,"about:0.09, action:0.06, all:0.12, always:0.13, and:0.18, are:0.07, as:0.14, avengers:0.06, brilliant:0.13, but:0.11, by:0.09, character:0.09, characters:0.14, critics:0.14, downey:0.11, each:0.10, extremely:0.13, films:0.10, finally:0.13, for:0.06, funny:0.10, gets:0.12, have:0.13, hilarious:0.14, his:0.10, hulk:0.08, in:0.15, is:0.22, jackson:0.14, jr:0.11, like:0.07, made:0.09, mark:0.11, marvel:0.07, moments:0.22, my:0.08, nice:0.14, no:0.09, of:0.12, on:0.15, one:0.06, other:0.09, performance:0.15, previous:0.14, robert:0.11, ruffalo:0.11, samuel:0.14, scenes:0.09, some:0.08, story:0.08, stuff:0.15, superhero:0.07, team:0.10, that:0.05, the:0.30, their:0.19, them:0.10, they:0.08, time:0.08, to:0.13, true:0.14, watch:0.09, well:0.08, whedon:0.09, whole:0.12, with:0.18"
2012-05-04,"After endless hype, The Avengers delivers. All the characters are full of depth and personality. The action scenes are epic. The dialogue is smart, funny, and witty. Everything fans like myself wanted in this film has happened. Not only is this the best Marvel film I've seen, its the best superhero and summer blockbuster to ever be unleashed with this much satisfaction. Go see ****!",10,2012-05,Friday,"action:0.08, after:0.16, all:0.09, and:0.15, are:0.20, avengers:0.08, be:0.10, best:0.19, blockbuster:0.18, characters:0.10, delivers:0.21, depth:0.21, dialogue:0.15, epic:0.17, ever:0.13, everything:0.15, fans:0.18, film:0.18, full:0.19, funny:0.14, go:0.15, has:0.12, hype:0.18, in:0.07, is:0.12, its:0.13, like:0.10, marvel:0.10, much:0.12, not:0.09, of:0.06, only:0.14, scenes:0.13, see:0.11, seen:0.13, summer:0.17, superhero:0.11, the:0.29, this:0.19, to:0.06, ve:0.14, wanted:0.20, with:0.08, witty:0.20"
2012-05-04,"My wife and I were trying not to get too excited for this movie.  These mash-up movies always a huge risk.  And in this case it was a HUGE success.  They did a great job of giving everyone a proper place in the movie without giving everyone powers to match one another necessarily.  Also compared to other Marvel movies in the past, like X-Men where they decided Wolverine needed act as leader all the time, it was nice to see that they used characters like Captain America to give orders and stay level headed while Iron Man was able to go off crazy and do his thing.  The jokes hit perfect, the timing and action was spot-on.  The only thing that could ever be said was that the plot wasn't too overall complicated and was fairly straightforward along the way, but I don't feel it detracts from the movie at all, as anything more complex would have made the whole thing feel convoluted with so many characters struggling to work together.",10,2012-05,Friday,"action:0.04, all:0.09, along:0.12, also:0.07, always:0.10, america:0.07, and:0.17, another:0.10, anything:0.10, as:0.11, at:0.06, be:0.05, but:0.04, captain:0.08, characters:0.11, could:0.07, did:0.07, do:0.08, don:0.08, ever:0.07, everyone:0.18, feel:0.18, for:0.04, from:0.06, get:0.08, give:0.09, giving:0.23, go:0.08, great:0.05, have:0.05, his:0.08, huge:0.21, in:0.12, iron:0.07, it:0.10, job:0.09, jokes:0.11, level:0.11, like:0.11, made:0.07, man:0.06, many:0.08, marvel:0.05, men:0.12, more:0.06, movie:0.10, movies:0.11, my:0.06, nice:0.11, not:0.05, of:0.03, off:0.09, on:0.06, one:0.05, only:0.07, other:0.07, overall:0.08, perfect:0.08, place:0.11, plot:0.07, said:0.10, see:0.06, so:0.06, that:0.12, the:0.26, these:0.09, they:0.19, thing:0.25, this:0.07, time:0.06, to:0.23, together:0.07, too:0.15, up:0.06, was:0.26, wasn:0.09, way:0.08, were:0.07, where:0.09, while:0.08, whole:0.10, with:0.05, without:0.10, work:0.10, would:0.07"
2012-05-04,"To put it simply, YES! I would have sat through five more movies like â",10,2012-05,Friday,"have:0.22, it:0.14, like:0.24, more:0.27, movies:0.23, put:0.44, simply:0.46, through:0.47, to:0.14, would:0.31"
2012-05-04,Good stuff.  Joss Whedon likes and understands these characters as well as what audiences enjoy.  You get what you want plus a little more.  Hulk steals the show...then smashes it to bits.  Great flicks for fans and non-fans alike.  A great pay off to for all of the build up films.  Can't wait to see more from this **** Whedon needs to stay **** spirit makes this thing work.  Great start to the summer.,10,2012-05,Friday,"all:0.08, and:0.09, as:0.18, build:0.19, can:0.12, characters:0.09, enjoy:0.16, fans:0.32, films:0.12, for:0.15, from:0.10, get:0.13, good:0.09, great:0.25, hulk:0.10, it:0.05, joss:0.12, little:0.14, makes:0.14, more:0.21, of:0.05, off:0.14, see:0.10, show:0.16, start:0.16, stuff:0.19, summer:0.16, the:0.13, then:0.14, these:0.14, thing:0.14, this:0.12, to:0.27, up:0.10, wait:0.17, want:0.15, well:0.10, what:0.21, whedon:0.22, work:0.16, you:0.17"
2012-05-04,"Wow. Just plain wow. I had obviously high expectations, and even those were blown away. Joss Whedon shows yet again why he is one of the best writer/directors in Hollywood. Making every character interesting and entertaining is a tough task, but Joss does it with ease.",10,2012-05,Friday,"again:0.17, and:0.11, away:0.21, best:0.10, but:0.08, character:0.14, does:0.17, entertaining:0.17, even:0.14, every:0.15, expectations:0.21, had:0.13, he:0.15, high:0.21, in:0.08, interesting:0.19, is:0.13, it:0.06, joss:0.27, just:0.11, making:0.20, obviously:0.22, of:0.06, one:0.09, shows:0.22, the:0.05, those:0.17, were:0.13, whedon:0.13, why:0.19, with:0.09, wow:0.46, yet:0.19"
2012-05-04,"The greatest superhero movie I have seen by far. Lots of action to be had, very funny moments throughout, and the watching all the great Marvel superheroes fight side by side and even sometimes each other was great. Seeing this at midnight, the crowd was going crazy the entire film and enjoyed so much. 10 out of 10, go see it in theaters, I know I'll be seeing it again for sure.",10,2012-05,Friday,"10:0.26, action:0.07, again:0.14, all:0.07, and:0.13, at:0.10, be:0.17, by:0.21, each:0.12, enjoyed:0.15, entire:0.17, even:0.11, far:0.13, fight:0.15, film:0.08, for:0.07, funny:0.12, go:0.13, going:0.13, great:0.15, greatest:0.17, had:0.11, have:0.08, in:0.06, it:0.10, know:0.14, ll:0.15, lots:0.18, marvel:0.08, moments:0.13, movie:0.05, much:0.10, of:0.10, other:0.11, out:0.11, see:0.09, seeing:0.27, seen:0.11, side:0.36, so:0.09, superhero:0.09, superheroes:0.12, sure:0.15, the:0.20, this:0.05, throughout:0.17, to:0.05, very:0.10, was:0.14, watching:0.14"
2012-05-04,"The applause at the movie ending was indicative of my pleasure with the film also.  There were moments of laugh out louds, snickers, and general pleasure received from being treated as an adult human that wants more from a movie than just the fantastic toys.  I would see this one again and told all my friends to pay out hard earned cash to see it.  I only promote the ""good ones"" and this one will be a hit for some time to come.  Way to go.  And Robert D. Jr.; you just get better and better.",9,2012-05,Friday,"again:0.15, all:0.08, also:0.13, an:0.10, and:0.24, as:0.09, at:0.10, be:0.09, being:0.15, better:0.26, come:0.15, fantastic:0.16, film:0.08, for:0.08, from:0.21, get:0.13, go:0.14, good:0.09, hard:0.17, it:0.06, jr:0.15, just:0.19, laugh:0.19, moments:0.14, more:0.11, movie:0.11, my:0.21, of:0.11, one:0.17, only:0.12, out:0.23, robert:0.15, see:0.20, some:0.11, than:0.12, that:0.07, the:0.22, there:0.10, this:0.12, time:0.10, to:0.22, was:0.07, way:0.13, were:0.12, will:0.12, with:0.08, would:0.12, you:0.09"
2012-05-04,"Damn fine film. Really captures the classic marvel universe. The film's effects are great, does not over-do them too much. It has a perfect collaboration of story and action and HUMOR. I laughed throughout the whole film. They could have had a better villain... Loki was kind of a ****",8,2012-05,Friday,"action:0.10, and:0.13, are:0.12, better:0.17, could:0.17, do:0.17, does:0.19, effects:0.15, film:0.34, great:0.11, had:0.16, has:0.14, have:0.12, humor:0.18, it:0.07, kind:0.23, loki:0.16, marvel:0.12, much:0.14, not:0.11, of:0.14, over:0.20, perfect:0.18, really:0.14, story:0.14, the:0.18, them:0.17, they:0.14, throughout:0.24, too:0.17, universe:0.24, villain:0.19, was:0.10, whole:0.22"
2012-05-04,"Move over Spiderman 2, Dark Knight and X-men:First Class. This movie us literally the best thing I've seen so far this year. I loved every second of it. The film is very well paced and the script is super sharp and humorous. it also makes references to previous movies. I congratulate Mark Ruffalo for getting the character of Bruce Banner right after Edward Norton and Eric Bana didn't quite get it. As for the rest of the heroes, they've improved so much after their previous films, Captain Americas fight scenes weren't as boring as last years efforts. Like the Directors of the individual films. Joss Whedon has done a superb job at directing this, he really deserves an Oscar for this. Overall I thought the movie was brilliant and I look forward to a sequel in the next three to four years. Not gonna spoil the end credits scene but it's epic! A fantastic film and a must watch!",10,2012-05,Friday,"after:0.18, also:0.08, an:0.06, and:0.18, as:0.17, at:0.06, banner:0.10, best:0.06, boring:0.10, brilliant:0.11, bruce:0.11, but:0.05, captain:0.08, character:0.07, dark:0.10, didn:0.08, done:0.09, end:0.09, epic:0.10, every:0.08, fantastic:0.10, far:0.09, fight:0.10, film:0.10, films:0.16, first:0.07, for:0.14, get:0.08, getting:0.11, has:0.07, he:0.08, heroes:0.07, humorous:0.12, in:0.04, individual:0.12, is:0.07, it:0.14, job:0.09, joss:0.07, knight:0.10, last:0.11, like:0.06, look:0.11, loved:0.10, makes:0.09, mark:0.09, men:0.12, movie:0.07, movies:0.06, much:0.07, must:0.10, next:0.11, not:0.05, of:0.13, over:0.09, overall:0.09, previous:0.22, quite:0.10, really:0.07, rest:0.12, right:0.10, ruffalo:0.09, scene:0.11, scenes:0.08, script:0.10, second:0.11, seen:0.08, sequel:0.11, so:0.12, spiderman:0.12, super:0.08, the:0.30, their:0.08, they:0.07, thing:0.09, this:0.14, thought:0.09, to:0.10, us:0.12, ve:0.16, very:0.07, was:0.05, watch:0.08, well:0.07, whedon:0.07, year:0.10, years:0.21"
