date,review,score,month,day,tfidf_features
2017-02-03,"One of the best movies I've seen in a long time. It's one of those movies where you don't have to know a lot about the character's history to understand the movie. The actors do a good job with the characters, especially Mark Ruffalo as the Hulk. With its gripping plot and talented cast, the first Avengers movie definitely set the tone for MCU",5.0,2017-02,3,"about:0.14, actors:0.15, and:0.06, as:0.11, avengers:0.08, best:0.09, cast:0.14, character:0.12, characters:0.10, definitely:0.15, do:0.15, don:0.16, especially:0.17, first:0.10, for:0.08, good:0.10, have:0.11, history:0.18, hulk:0.14, in:0.08, it:0.07, its:0.13, job:0.17, know:0.17, long:0.17, lot:0.15, mark:0.16, mcu:0.10, movie:0.12, movies:0.20, of:0.12, one:0.17, plot:0.14, ruffalo:0.16, seen:0.15, set:0.15, the:0.38, those:0.19, time:0.10, to:0.14, understand:0.18, ve:0.15, where:0.17, with:0.18, you:0.11"
2017-02-01,"Superb acting, costume design, sets, etc... Unfortunately for me, my eyes could not stay open.",2.0,2017-02,1,"acting:0.50, could:0.47, for:0.27, me:0.45, my:0.37, not:0.35"
2017-01-28,"Fun, hilarious and action filled film paced to perfection and story that has you engaged from beginning to end",5.0,2017-01,28,"action:0.19, and:0.24, beginning:0.40, end:0.31, filled:0.41, film:0.19, from:0.25, fun:0.26, has:0.26, story:0.26, that:0.17, to:0.29, you:0.24"
2017-01-25,Very enjoyable. The avengers are not my favorite but this was awesome.,4.0,2017-01,25,"are:0.29, avengers:0.21, awesome:0.35, but:0.23, enjoyable:0.44, favorite:0.37, my:0.30, not:0.28, the:0.13, this:0.17, very:0.31, was:0.23"
2017-01-23,a little too corny for me. too many lame jokes but solid movie.,3.0,2017-01,23,"but:0.19, for:0.18, jokes:0.40, little:0.32, many:0.31, me:0.29, movie:0.13, solid:0.37, too:0.58"
2017-01-18,"This movie just doesn't hold up to repeat viewing. Lot of noisy action, a few jokes that work the first time, a character death that is later reversed, and worst of all, a silly argument that somehow leaves the high tech SHIELD base undefended. The three stars is for the fun of the first viewing.",3.0,2017-01,18,"action:0.11, all:0.11, and:0.07, character:0.15, death:0.24, doesn:0.21, few:0.23, first:0.26, for:0.10, fun:0.15, high:0.24, hold:0.24, is:0.17, jokes:0.24, just:0.15, later:0.23, lot:0.19, movie:0.08, of:0.23, stars:0.24, that:0.30, the:0.30, this:0.08, time:0.13, to:0.09, up:0.13, work:0.19"
2017-01-07,This is a great movie! It has a great storyline and great action scenes! Loved it!,5.0,2017-01,7,"action:0.20, and:0.13, great:0.58, has:0.27, is:0.15, it:0.30, loved:0.35, movie:0.13, scenes:0.31, storyline:0.40, this:0.15"
2017-01-06,Easily one of the best superhero movies of all time.,4.5,2017-01,6,"all:0.32, best:0.35, movies:0.38, of:0.46, one:0.32, superhero:0.38, the:0.18, time:0.38"
2017-01-01,"Did The Avengers Deliver? Yes, but it also gave us a fun ramped up experience with much to love about these character portrayals who we have seen(Mark Ruffalo as Hulk is the only changed choice who is still great). Tom Hiddleston delivers his signature move as Loki, the action is guys tossing each other(in a good way), and we also got funny moments. The plot holes may have sometimes bothered me,but not TOTALLY! We still haven't gotten to my favorite MCU Movie(can you guess?), but this is possibly #3 or #4.I hope you love this blockbuster!",4.0,2017-01,1,"about:0.11, action:0.07, also:0.22, and:0.04, as:0.16, avengers:0.06, blockbuster:0.12, but:0.20, can:0.09, changed:0.15, character:0.09, delivers:0.15, did:0.11, each:0.10, experience:0.12, favorite:0.11, fun:0.09, funny:0.12, good:0.08, got:0.13, great:0.07, guys:0.16, have:0.17, hiddleston:0.13, his:0.12, hulk:0.10, in:0.06, is:0.20, it:0.05, loki:0.09, love:0.19, mark:0.12, may:0.14, mcu:0.08, me:0.10, moments:0.12, movie:0.05, much:0.10, my:0.09, not:0.08, only:0.11, or:0.11, other:0.10, plot:0.10, ruffalo:0.12, seen:0.12, still:0.18, the:0.14, these:0.10, this:0.10, to:0.10, tom:0.13, up:0.08, us:0.12, way:0.10, we:0.32, who:0.22, with:0.07, yes:0.15, you:0.17"
2016-12-30,"Fantastico, una sceneggiatura stupenda degli effetti speciali e un cast perfetto, finalmente un Hulk degno del nome",5.0,2016-12,30,"cast:0.30, hulk:0.30, un:0.81, una:0.40"
2016-12-21,So amazing! I'm not huge on super hero films but I really enjoyed this. Also hulk is the best,4.5,2016-12,21,"also:0.28, amazing:0.22, best:0.18, but:0.17, enjoyed:0.37, films:0.24, hero:0.30, huge:0.37, hulk:0.27, is:0.13, not:0.21, on:0.22, really:0.23, so:0.23, super:0.29, the:0.09, this:0.13"
2016-12-15,Avengers is a cinematic block busters experince  aggregating all the previous marvel movies and turning it into a massive grandious movie making both fans of the movies and comic book content with the source material,4.0,2016-12,15,"all:0.15, and:0.20, avengers:0.14, book:0.24, both:0.34, cinematic:0.28, comic:0.23, fans:0.28, into:0.26, is:0.12, it:0.12, making:0.29, marvel:0.15, movie:0.11, movies:0.35, of:0.11, previous:0.31, the:0.25, with:0.16"
2016-12-14,The first assemble of the Avengers is groundbreaking but has it's faults.,4.0,2016-12,14,"assemble:0.59, avengers:0.26, but:0.29, first:0.34, has:0.40, is:0.22, it:0.22, of:0.20, the:0.31"
2016-12-07,amazing that joss got this to work and it rocks lol,5.0,2016-12,7,"amazing:0.34, and:0.17, got:0.53, it:0.20, joss:0.44, that:0.24, this:0.20, to:0.20, work:0.45"
2016-12-04,"Fun, but let's be honest, it doesn't make much sense and it offers little else beyond good action.",3.5,2016-12,4,"action:0.20, and:0.13, be:0.25, but:0.20, doesn:0.38, else:0.42, fun:0.27, good:0.22, it:0.30, little:0.34, make:0.32, much:0.29"
2016-12-02,"the avengers was my favorite superhero movie at the time it came out but at that time, I haven't seen the dark knight. the film was new at the time but  now that we've gotten the same thing over and over again, it's not a masterpiece anymore. the actually battle at the end is great but the rest of the buildup is boring and takes way too long to set up each character instead having the audience watch the previous marvel films instead of being an asshole to the fans.


Owens grade: B-",3.0,2016-12,2,"actually:0.13, again:0.11, an:0.07, and:0.08, at:0.33, audience:0.14, avengers:0.06, battle:0.11, being:0.11, boring:0.13, but:0.19, came:0.12, character:0.09, dark:0.13, each:0.10, end:0.10, fans:0.11, favorite:0.10, film:0.06, films:0.09, great:0.06, having:0.12, is:0.10, it:0.10, knight:0.14, long:0.12, marvel:0.06, masterpiece:0.13, movie:0.04, my:0.08, new:0.11, not:0.08, now:0.11, of:0.09, out:0.09, over:0.24, previous:0.12, rest:0.14, same:0.12, seen:0.11, set:0.11, superhero:0.07, takes:0.14, that:0.11, the:0.45, thing:0.12, time:0.22, to:0.10, too:0.10, up:0.07, ve:0.11, was:0.13, watch:0.10, way:0.09, we:0.10"
2016-11-30,"Entertaining, a total crowd-pleaser, and everybody is clearly having a good time; but the whole affair is directed like a television show, and Whedon's ideas can never overcome the framework the studio has placed the story in.",3.5,2016-11,30,"and:0.20, but:0.16, can:0.22, entertaining:0.26, good:0.18, has:0.21, having:0.31, in:0.14, is:0.24, like:0.21, never:0.27, show:0.33, story:0.21, the:0.34, time:0.18, whedon:0.25, whole:0.32"
2016-11-30,"Still my favorite Marvel movie! The action, plot, acting, and set pieces are just magnificent and well-done!! Highly recommend if you haven't seen it yet!!",5.0,2016-11,30,"acting:0.24, action:0.14, and:0.18, are:0.17, done:0.22, favorite:0.22, highly:0.31, if:0.21, it:0.11, just:0.18, marvel:0.14, movie:0.09, my:0.18, pieces:0.29, plot:0.22, recommend:0.29, seen:0.24, set:0.23, still:0.19, the:0.08, well:0.18, yet:0.30, you:0.17"
2016-11-23,One of the best superhero movies.,5.0,2016-11,23,"best:0.45, movies:0.49, of:0.30, one:0.41, superhero:0.50, the:0.24"
2016-11-22,i h8 how batmman is not here :(,1.0,2016-11,22,"here:0.71, how:0.51, is:0.26, not:0.41"
2016-11-12,I suppose when you're juggling so many good guys the bad guys become an after-thought? Outside of Loki this was very much cannon-fodder bad guys again but the balance between the Avengers was so well done you almost don't notice.,4.5,2016-11,12,"after:0.15, again:0.16, almost:0.18, an:0.10, avengers:0.08, bad:0.32, become:0.18, between:0.16, but:0.09, don:0.15, done:0.14, good:0.10, guys:0.62, loki:0.12, many:0.14, much:0.13, of:0.06, re:0.17, so:0.23, the:0.14, this:0.06, thought:0.16, very:0.12, was:0.17, well:0.11, when:0.13, you:0.21"
2016-11-12,"What an incredible movie. An AMAZING cast, who all give great performances, wonderful special effects, a good score, and a truly amazing story, The Avengers set the bar for super hero films, while doing something never really done before: a multi character crossover--that worked. Bringing together 5 films of mythos, this movie accomplished the impossible, bringing the heroes from each film together and making them work in an action packed, suspenseful, terrific film.",5.0,2016-11,12,"action:0.08, all:0.08, amazing:0.21, an:0.27, and:0.10, avengers:0.07, bar:0.17, before:0.13, bringing:0.30, cast:0.12, character:0.11, crossover:0.16, done:0.13, each:0.12, effects:0.13, film:0.16, films:0.22, for:0.07, from:0.10, give:0.14, good:0.09, great:0.08, hero:0.14, heroes:0.11, in:0.07, incredible:0.14, making:0.15, movie:0.11, never:0.14, of:0.05, packed:0.13, performances:0.15, really:0.11, score:0.17, set:0.13, something:0.15, special:0.15, story:0.11, super:0.14, that:0.07, the:0.17, them:0.12, this:0.06, together:0.19, truly:0.16, what:0.11, while:0.14, who:0.13, work:0.13, worked:0.17"
2016-11-07,"Iron Man is humorous, Captain America is cool, the Hulk is awe-some and this movie is my favorite superhero movie!",5.0,2016-11,7,"america:0.29, and:0.11, captain:0.28, cool:0.30, favorite:0.26, hulk:0.26, iron:0.26, is:0.50, man:0.26, movie:0.22, my:0.21, some:0.24, superhero:0.19, the:0.09, this:0.12"
2016-11-04,Awesome best movie of the year. Must see this.,4.5,2016-11,4,"awesome:0.47, best:0.32, movie:0.21, must:0.55, of:0.21, see:0.45, the:0.17, this:0.23"
2016-10-29,Marvels best movie ever,4.0,2016-10,29,"best:0.37, ever:0.50, marvels:0.75, movie:0.24"
2016-10-28,"A movie that we thought we be impossible to make, Whedon makes every comic book fan's dreams come true as he brilliantly portrays Earth's mightiest heroes on the big screen. Bravo Mr. Whedon.",5.0,2016-10,28,"as:0.14, be:0.15, big:0.20, book:0.18, come:0.19, comic:0.18, earth:0.22, every:0.19, fan:0.22, he:0.19, heroes:0.16, make:0.19, makes:0.21, mightiest:0.25, movie:0.08, on:0.15, screen:0.19, that:0.11, the:0.06, thought:0.22, to:0.09, true:0.23, we:0.37, whedon:0.38"
2016-10-22,"4,5/5 Ratings for The Avengers 
F: 92%
R : 8%
Science Fantasy Action",4.5,2016-10,22,"action:0.58, avengers:0.52, for:0.54, the:0.31"
2016-10-16,Great fun for fans of the characters,3.5,2016-10,16,"characters:0.38, fans:0.60, for:0.31, fun:0.45, great:0.33, of:0.23, the:0.18"
2016-10-14,AN AMAZING SUPERHERO MOVIE & AN AMAZING CROSSOVER MOVIE! A MUST WATCH! IT'S AWESOME!,5.0,2016-10,14,"amazing:0.49, an:0.44, awesome:0.29, crossover:0.38, it:0.15, movie:0.26, must:0.34, superhero:0.22, watch:0.30"
2016-10-10,One of the best comic book screen adaptations ever. There really much else to say.,4.5,2016-10,10,"best:0.20, book:0.30, comic:0.29, else:0.41, ever:0.27, much:0.29, of:0.13, one:0.18, really:0.26, say:0.36, screen:0.32, the:0.11, there:0.28, to:0.15"
2016-10-10,One of the greatest films of all time,5.0,2016-10,10,"all:0.30, films:0.44, greatest:0.54, of:0.43, one:0.30, the:0.17, time:0.36"
2016-10-09,one of the best super hero movies ever,5.0,2016-10,9,"best:0.30, ever:0.40, hero:0.50, movies:0.33, of:0.20, one:0.28, super:0.49, the:0.16"
2016-10-05,"This movie is great. It's funny, it's action packed, and when it needs to be serious, it handles being serious very well.",4.5,2016-10,5,"action:0.14, and:0.09, be:0.17, being:0.24, funny:0.24, great:0.13, is:0.10, it:0.41, movie:0.09, needs:0.30, packed:0.22, serious:0.60, this:0.10, to:0.10, very:0.18, well:0.18, when:0.21"
2016-09-26,"The Avengers is so amazing, it's everything I wanted it to be and more. avengers is a really great movie, this is the best marvel movie, the avengers is a masterpiece, the story/writing/directing/script are great, the characters/acting and dialogue are great, the action is amazing, the visual effects are amazing, the soundtrack is great, it's just perfect, this is the best summer movie, it's so fun, but there are problems, the first 5 minutes aren't that good, but we're alright, the action scene saved it, and the last problem with the movie is that it's not the movie that you could rewatch, but it works fine. But besides that, the movie is great, it's very entertaining, very fun and everyone who has seen the movie loves it even I love it.",4.5,2016-09,26,"acting:0.08, action:0.10, amazing:0.18, and:0.12, are:0.24, avengers:0.13, be:0.06, best:0.10, but:0.19, characters:0.05, could:0.08, dialogue:0.09, effects:0.08, entertaining:0.08, even:0.07, everyone:0.08, everything:0.08, fine:0.10, first:0.06, fun:0.13, good:0.05, great:0.23, has:0.07, is:0.33, it:0.36, just:0.06, last:0.10, love:0.07, marvel:0.05, masterpiece:0.09, minutes:0.10, more:0.07, movie:0.22, not:0.06, perfect:0.08, re:0.09, really:0.06, scene:0.09, script:0.09, seen:0.08, so:0.13, story:0.07, that:0.17, the:0.41, there:0.07, this:0.07, to:0.04, very:0.13, visual:0.09, we:0.08, who:0.08, with:0.05, works:0.10, writing:0.10, you:0.06"
2016-09-24,"The pay-off after years of waiting for Iron Man, Cap, Thor, Hulk, Widow, and Hawkeye to join forces. If you didn't like it, the 5 seconds of hulk smash puny god makes this a unique movie, that no other character, or director could have pulled off. Highly enjoyable.",4.5,2016-09,24,"after:0.18, and:0.06, cap:0.22, character:0.14, could:0.16, didn:0.18, director:0.20, enjoyable:0.19, for:0.09, god:0.22, have:0.13, hawkeye:0.19, highly:0.22, hulk:0.31, if:0.15, iron:0.16, it:0.08, like:0.13, makes:0.17, man:0.15, movie:0.07, no:0.16, of:0.13, off:0.32, or:0.17, other:0.15, that:0.09, the:0.11, this:0.07, thor:0.16, to:0.08, unique:0.21, widow:0.19, years:0.19, you:0.12"
2016-09-21,Fun and action-packed.,5.0,2016-09,21,"action:0.41, and:0.26, fun:0.55, packed:0.68"
2016-09-17,"This movie was not only great on first watching, but it keeps bringing me back to view my favorite clips and sections. The characterization is what really drives the movie. Yes, the CGI work is very good and the musical score is excellent. But it's the little details that make the characters feel real and involved that bring you along for the ride. One of my favorite tiny moments is the ""I don't...I don't see how that's a party"" line from Black Widow. In that one line, we're given a brief reminder that this is a very skilled human used to fighting very skilled human spies, who's now fighting aliens and monsters of epic proportions without the benefit of the near invulnerability of the super-powered individuals around her. Other brief favorites: the moped. ""Hulk...Smash!"" ""Puny god"" "" I'm pretty sure He doesn't dress like that."" So many great moments that tie things together.",5.0,2016-09,17,"along:0.11, and:0.14, around:0.10, back:0.10, black:0.10, bring:0.11, bringing:0.10, but:0.11, cgi:0.09, characters:0.06, doesn:0.10, don:0.19, epic:0.09, excellent:0.10, favorite:0.17, feel:0.10, fighting:0.22, first:0.06, for:0.05, from:0.07, god:0.12, good:0.06, great:0.10, he:0.09, how:0.08, hulk:0.08, in:0.05, is:0.20, it:0.08, like:0.07, little:0.09, make:0.09, many:0.09, me:0.08, moments:0.20, movie:0.07, my:0.14, not:0.06, now:0.09, of:0.15, on:0.07, one:0.10, only:0.09, other:0.08, pretty:0.10, re:0.11, real:0.11, really:0.07, score:0.11, see:0.08, so:0.07, super:0.09, sure:0.10, that:0.34, the:0.35, things:0.11, this:0.08, to:0.08, together:0.07, very:0.22, was:0.05, watching:0.09, we:0.08, what:0.07, who:0.09, widow:0.10, without:0.11, work:0.09, yes:0.12, you:0.07"
2016-09-08,"As a big Marvel fan, this will probably be a bit biased, but I absolutely loved this movie. This was the movie that really got me into the Marvel franchise, with its great special effects and even greater performances from some of the best thespians in the business. The fact that it was also the first multi-superhero movie was the cherry on the cake for me. I also appreciated the humor scattered throughout that lightened the mood just enough.",5.0,2016-09,8,"absolutely:0.15, also:0.25, and:0.05, as:0.09, be:0.10, best:0.08, big:0.13, bit:0.13, but:0.08, effects:0.13, enough:0.16, even:0.12, fact:0.17, fan:0.15, first:0.09, for:0.07, franchise:0.14, from:0.10, got:0.16, great:0.08, humor:0.14, in:0.07, into:0.13, it:0.06, its:0.11, just:0.10, loved:0.14, marvel:0.15, me:0.24, movie:0.16, of:0.05, on:0.10, performances:0.14, probably:0.16, really:0.10, some:0.11, special:0.15, superhero:0.09, that:0.21, the:0.42, this:0.17, throughout:0.17, was:0.23, will:0.12, with:0.08"
